free_text,address,price,price_meter,rooms,area,more,add_link,scraping_date
"Osiedle Versal, 2 pok. 50,6 m2, 5p z klimatyzacją","Mieszkanie na sprzedaż: ul. Armii Krajowej, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",595 000 zł,12 045 zł/m²,2 pokoje,"49,4 m²",Biuro nieruchomości,/pl/oferta/osiedle-versal-2-pok-50-6-m2-5p-z-klimatyzacja-ID4nWSe,01/16/24
A.58 2-pokojowy apartament przy jeziorze Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",687 570 zł,18 832 zł/m²,2 pokoje,"36,51 m²",Inwestycja deweloperska,/pl/oferta/a-58-2-pokojowy-apartament-przy-jeziorze-ukiel-ID4kXTb,01/16/24
Warszawska99 | mieszkanie 3-pok. | 26,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",655 992 zł,10 800 zł/m²,3 pokoje,"60,74 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-26-ID4nu3W,01/16/24
REZERWACJA mieszkanie 2,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie","420 235,50 zł",8430 zł/m²,3 pokoje,"49,85 m²",Inwestycja deweloperska,/pl/oferta/rezerwacja-mieszkanie-2-ID4eY0n,01/16/24
A.34 2-pokojowy apartament przy jeziorze Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",687 570 zł,18 832 zł/m²,2 pokoje,"36,51 m²",Inwestycja deweloperska,/pl/oferta/a-34-2-pokojowy-apartament-przy-jeziorze-ukiel-ID4kXT6,01/16/24
Mieszkanie bezczynszowe z własnym ogródkiem,"Mieszkanie na sprzedaż: Gutkowo, Olsztyn, warmińsko-mazurskie",660 000 zł,5973 zł/m²,5 pokoi,"110,5 m²",Inwestycja deweloperska,/pl/oferta/mieszkanie-bezczynszowe-z-wlasnym-ogrodkiem-ID4giRI,01/16/24
Villa Symfonia | Olsztyn | M28,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",678 193 zł,8300 zł/m²,4 pokoje,"81,71 m²",Inwestycja deweloperska,/pl/oferta/villa-symfonia-olsztyn-m28-ID4eTH9,01/16/24
A.04 2-pokojowy apartament przy jeziorze Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",1 167 270 zł,26 248 zł/m²,2 pokoje,"44,47 m²",Inwestycja deweloperska,/pl/oferta/a-04-2-pokojowy-apartament-przy-jeziorze-ukiel-ID4kXSF,01/16/24
Os. Leśna| widok na panoramę miasta A.III/39,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,51 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-widok-na-panorame-miasta-a-iii-39-ID4bpBj,01/16/24
Villa Symfonia | Olsztyn | mieszkanie M23,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",661 759 zł,8300 zł/m²,5 pokoi,"79,73 m²",Inwestycja deweloperska,/pl/oferta/villa-symfonia-olsztyn-mieszkanie-m23-ID4eY1v,01/16/24
A.61 2-pokojowy apartament przy jeziorze Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",687 570 zł,18 832 zł/m²,2 pokoje,"36,51 m²",Inwestycja deweloperska,/pl/oferta/a-61-2-pokojowy-apartament-przy-jeziorze-ukiel-ID4kXSY,01/16/24
Os. Leśna | widok na panoramę miasta A.III/40,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,31 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-widok-na-panorame-miasta-a-iii-40-ID4bpBg,01/16/24
Warszawska99 | mieszkanie 3-pok. | 8,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",655 992 zł,10 800 zł/m²,3 pokoje,"60,74 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-8-ID4nu6J,01/16/24
"Mieszkanie z Panoramą Miasta, ul. Jagiellońska","Mieszkanie na sprzedaż: Zatorze, Olsztyn, warmińsko-mazurskie",387 000 zł,7140 zł/m²,2 pokoje,"54,2 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-panorama-miasta-ul-jagiellonska-ID4nTgf,01/16/24
Kawalerka ul.Jagiellońska15- 1 pietro! 229Tyś!,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",229 000 zł,6836 zł/m²,1 pokój,"33,5 m²",Biuro nieruchomości,/pl/oferta/kawalerka-ul-jagiellonska15-1-pietro-229tys-ID4nSTm,01/16/24
Mieszkanie 50 m2 w centrum miasta,"Mieszkanie na sprzedaż: ul. Niepodległości, Osiedle Kościuszki, Olsztyn, warmińsko-mazurskie",429 000 zł,8517 zł/m²,2 pokoje,"50,37 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-50-m2-w-centrum-miasta-ID4nIjR,01/16/24
A.36 Apartament przy plaży jeziora Ukiel,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",687 570 zł,18 832 zł/m²,2 pokoje,"36,51 m²",Inwestycja deweloperska,/pl/oferta/a-36-apartament-przy-plazy-jeziora-ukiel-ID4kXSS,01/16/24
"Duże, nowoczesne mieszkanie z ogródkiem","Mieszkanie na sprzedaż: ul. Żurawia, Gutkowo, Olsztyn, warmińsko-mazurskie",849 000 zł,9123 zł/m²,4 pokoje,"93,06 m²",Biuro nieruchomości,/pl/oferta/duze-nowoczesne-mieszkanie-z-ogrodkiem-ID4nSB0,01/16/24
"Osiedle Belweder, 3 pokoje na parterze.","Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",500 000 zł,9615 zł/m²,3 pokoje,52 m²,Biuro nieruchomości,/pl/oferta/osiedle-belweder-3-pokoje-na-parterze-ID4nSu9,01/16/24
"3 pokoje+jadalnia, mieszkanie(74,9 m2)ul.Jaroszyka","Mieszkanie na sprzedaż: ul. Kazimierza Jaroszyka, Jaroty, Olsztyn, warmińsko-mazurskie",550 000 zł,7343 zł/m²,4 pokoje,"74,9 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-jadalnia-mieszkanie74-9-m2ul-jaroszyka-ID4nRSs,01/16/24
"""Nowe Zatorze"" 4 pokoje + 2msc garażowe + piwnica","Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Zielona Górka, Olsztyn, warmińsko-mazurskie",805 000 zł,11 457 zł/m²,4 pokoje,"70,26 m²",Biuro nieruchomości,/pl/oferta/nowe-zatorze-4-pokoje-2msc-garazowe-piwnica-ID4nsid,01/16/24
Villa Symfonia | Olsztyn | mieszkanie M47,"Mieszkanie na sprzedaż: ul. Wojciecha Kętrzyńskiego, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",652 050 zł,8280 zł/m²,4 pokoje,"78,75 m²",Inwestycja deweloperska,/pl/oferta/villa-symfonia-olsztyn-mieszkanie-m47-ID4eY2q,01/16/24
Wyspiańskiego - w promieniach centrum,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",548 796 zł,12 450 zł/m²,2 pokoje,"44,08 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4hoCA,01/16/24
Wyspiańskiego - w promieniach centrum,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",759 600 zł,12 000 zł/m²,3 pokoje,"63,3 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4iu9B,01/16/24
Wyspiańskiego - w promieniach centrum,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",1 948 660 zł,14 000 zł/m²,5 pokoi,"139,19 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4iu9y,01/16/24
Apartament Wyspiańskiego- wykończony,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",993 810 zł,15 700 zł/m²,3 pokoje,"63,3 m²",Biuro nieruchomości,/pl/oferta/apartament-wyspianskiego-wykonczony-ID4iu9t,01/16/24
Warszawska99 | mieszkanie 3-pok. | 60,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,3 pokoje,"60,59 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-3-pok-60-ID4nu2I,01/16/24
3 pokojowe parter ul. Radiowa w Olsztynie,"Mieszkanie na sprzedaż: ul. Radiowa, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",315 000 zł,6954 zł/m²,3 pokoje,"45,3 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-parter-ul-radiowa-w-olsztynie-ID4nQy4,01/16/24
Os. Leśna| 4-pokojowe mieszkanie A.III/56,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,4 pokoje,"87,09 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-4-pokojowe-mieszkanie-a-iii-56-ID4bp2c,01/16/24
"Mieszkanie 3 pokoje, duża loggia!","Mieszkanie na sprzedaż: ul. Poprzeczna, Podleśna, Olsztyn, warmińsko-mazurskie",629 000 zł,10 412 zł/m²,3 pokoje,"60,41 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3-pokoje-duza-loggia-ID4nQaO,01/16/24
3 pokoje na Starym Mieście,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",490 000 zł,7992 zł/m²,3 pokoje,"61,31 m²",Biuro nieruchomości,/pl/oferta/3-pokoje-na-starym-miescie-ID4nPU4,01/16/24
"Duże 3 pokojowe mieszkanie, Nagórki!","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",749 000 zł,10 624 zł/m²,3 pokoje,"70,5 m²",Biuro nieruchomości,/pl/oferta/duze-3-pokojowe-mieszkanie-nagorki-ID4noFh,01/16/24
Nowe budownictwo - Gutkowo - 3 pok,"Mieszkanie na sprzedaż: ul. Żurawia, Gutkowo, Olsztyn, warmińsko-mazurskie",629 000 zł,9787 zł/m²,3 pokoje,"64,27 m²",Biuro nieruchomości,/pl/oferta/nowe-budownictwo-gutkowo-3-pok-ID4nPmV,01/16/24
Os. Leśna|2-pokojowe z widokiem na las B.III/61,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",596 112 zł,13 200 zł/m²,2 pokoje,"45,16 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-z-widokiem-na-las-b-iii-61-ID4bowy,01/16/24
Mieszkanie Z Miejscem Postojowym Ul.Barcza 50J,"Mieszkanie na sprzedaż: Jaroty, Olsztyn, warmińsko-mazurskie",729 000 zł,9979 zł/m²,4 pokoje,"73,05 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-z-miejscem-postojowym-ul-barcza-50j-ID4mPQK,01/16/24
"Jonkowo, ul.Spacerowa 34, 47m2, 2pok. Ip, balkon","Mieszkanie na sprzedaż: ul. Spacerowa, Śródmieście, Olsztyn, warmińsko-mazurskie",299 000 zł,6362 zł/m²,2 pokoje,47 m²,Biuro nieruchomości,/pl/oferta/jonkowo-ul-spacerowa-34-47m2-2pok-ip-balkon-ID4nOZV,01/16/24
Funkcjonalne mieszkanie w otoczeniu zieleni,"Mieszkanie na sprzedaż: ul. Konstantego Ildefonsa Gałczyńskiego, Podgrodzie, Olsztyn, warmińsko-mazurskie",380 000 zł,7867 zł/m²,3 pokoje,"48,3 m²",Biuro nieruchomości,/pl/oferta/funkcjonalne-mieszkanie-w-otoczeniu-zieleni-ID4lDoa,01/16/24
"Rezerwacja! Przestronne M-3, ul. Bilitewskiego!!!","Mieszkanie na sprzedaż: ul. ks. Roberta Bilitewskiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",479 000 zł,9663 zł/m²,2 pokoje,"49,57 m²",Biuro nieruchomości,/pl/oferta/rezerwacja-przestronne-m-3-ul-bilitewskiego-ID4nOOq,01/16/24
Kawalerka gotowa do zamieszkania lub wynajmu!,"Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Osiedle Kętrzyńskiego, Olsztyn, warmińsko-mazurskie",270 000 zł,7337 zł/m²,1 pokój,"36,8 m²",Biuro nieruchomości,/pl/oferta/kawalerka-gotowa-do-zamieszkania-lub-wynajmu-ID4nOsS,01/16/24
"Mieszkanie, 28,30 m², Olsztyn","Mieszkanie na sprzedaż: ul. Władysława Gębika, Pieczewo, Olsztyn, warmińsko-mazurskie",275 000 zł,9717 zł/m²,1 pokój,"28,3 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-28-30-m-olsztyn-ID4nKAv,01/16/24
Os. Leśna| 2-pokojowe mieszkanie B.III/57,"Mieszkanie na sprzedaż: ul. Leśna, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"42,31 m²",Inwestycja deweloperska,/pl/oferta/os-lesna-2-pokojowe-mieszkanie-b-iii-57-ID4bovt,01/16/24
Dwa pokoje na Jagiellońskiej,"Mieszkanie na sprzedaż: ul. Jagiellońska, Podleśna, Olsztyn, warmińsko-mazurskie",299 000 zł,7346 zł/m²,2 pokoje,"40,7 m²",Biuro nieruchomości,/pl/oferta/dwa-pokoje-na-jagiellonskiej-ID4nNLx,01/16/24
Oferta inwestycyjna – doskonała lokalizacja,"Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",425 000 zł,6372 zł/m²,4 pokoje,"66,7 m²",Biuro nieruchomości,/pl/oferta/oferta-inwestycyjna-doskonala-lokalizacja-ID4nNKH,01/16/24
Pojezierze Żołnierska trzy pokoje winda 58 m2,"Mieszkanie na sprzedaż: ul. Żołnierska, Kormoran, Olsztyn, warmińsko-mazurskie",429 000 zł,7409 zł/m²,3 pokoje,"57,9 m²",Biuro nieruchomości,/pl/oferta/pojezierze-zolnierska-trzy-pokoje-winda-58-m2-ID4nNFq,01/16/24
Apartamenty Wyzwolenia | apartament nr 3,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",685 179 zł,9900 zł/m²,3 pokoje,"69,21 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-3-ID4cgT4,01/16/24
"Komfort, cisza, piękne widoki","Mieszkanie na sprzedaż: ul. ks. Roberta Bilitewskiego, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",790 000 zł,10 943 zł/m²,3 pokoje,"72,19 m²",Biuro nieruchomości,/pl/oferta/komfort-cisza-piekne-widoki-ID4nMYK,01/16/24
Mieszkanie 3pok - Kortowo - Podgrodzie -os Mleczne,"Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Kortowo, Olsztyn, warmińsko-mazurskie",459 000 zł,7476 zł/m²,3 pokoje,"61,4 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-3pok-kortowo-podgrodzie-os-mleczne-ID4nMvx,01/16/24
Apartamenty Wyzwolenia | apartament nr 48,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",517 824 zł,12 400 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-48-ID4nyxR,01/16/24
A.26 Apartament nad jeziorem Ukiel w Olsztynie,"Mieszkanie na sprzedaż: ul. Sielska, Dajtki, Olsztyn, warmińsko-mazurskie",1 634 670 zł,25 832 zł/m²,3 pokoje,"63,28 m²",Inwestycja deweloperska,/pl/oferta/a-26-apartament-nad-jeziorem-ukiel-w-olsztynie-ID4mkTc,01/16/24
Apartamenty Wyzwolenia | apartament nr 47,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",534 068 zł,12 400 zł/m²,1 pokój,"43,07 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-47-ID4nyxQ,01/16/24
Apartamenty Wyzwolenia | apartament nr 10,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",428 770 zł,10 600 zł/m²,2 pokoje,"40,45 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-10-ID4cgTi,01/16/24
Rewelacyjne Mieszkanie! - Rezerwacja,"Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",595 000 zł,8241 zł/m²,4 pokoje,"72,2 m²",Biuro nieruchomości,/pl/oferta/rewelacyjne-mieszkanie-rezerwacja-ID4nlT9,01/16/24
"Blisko Kortowa, Iwaszkiewicza , 2 pokoje, balkon","Mieszkanie na sprzedaż: ul. Jarosława Iwaszkiewicza, Podgrodzie, Olsztyn, warmińsko-mazurskie",409 000 zł,8574 zł/m²,2 pokoje,"47,7 m²",Biuro nieruchomości,/pl/oferta/blisko-kortowa-iwaszkiewicza-2-pokoje-balkon-ID4naG9,01/16/24
Apartamenty Wyzwolenia | apartament nr 35,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",590 940 zł,10 500 zł/m²,3 pokoje,"56,28 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-35-ID4cgUt,01/16/24
Atrakcyjne mieszkanie z wyjątkowym widokiem!,"Mieszkanie na sprzedaż: ul. Bartąska, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",434 000 zł,8803 zł/m²,2 pokoje,"49,3 m²",Biuro nieruchomości,/pl/oferta/atrakcyjne-mieszkanie-z-wyjatkowym-widokiem-ID4nISU,01/16/24
Kawalerka ul. Jagiellońska,"Mieszkanie na sprzedaż: ul. Jagiellońska, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",200 000 zł,8439 zł/m²,1 pokój,"23,7 m²",Biuro nieruchomości,/pl/oferta/kawalerka-ul-jagiellonska-ID4nhs3,01/16/24
Przestronne mieszkanie do aranżacji - loft,"Mieszkanie na sprzedaż: ul. Jagiellońska, Zatorze, Olsztyn, warmińsko-mazurskie",999 000 zł,6244 zł/m²,6 pokoi,160 m²,Biuro nieruchomości,/pl/oferta/przestronne-mieszkanie-do-aranzacji-loft-ID4lYmG,01/16/24
"4 pokoje, 1. piętro, Nagórki","Mieszkanie na sprzedaż: ul. Franciszka Barcza, Nagórki, Olsztyn, warmińsko-mazurskie",429 000 zł,5917 zł/m²,4 pokoje,"72,5 m²",Biuro nieruchomości,/pl/oferta/4-pokoje-1-pietro-nagorki-ID4noQe,01/16/24
"Mieszkanie, 26,28 m², Olsztyn","Mieszkanie na sprzedaż: ul. Marii Zientary-Malewskiej, Zielona Górka, Olsztyn, warmińsko-mazurskie",354 780 zł,13 500 zł/m²,1 pokój,"26,28 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-26-28-m-olsztyn-ID4nHK1,01/16/24
Apartamenty Wyzwolenia | apartament nr 19,"Mieszkanie na sprzedaż: ul. Wyzwolenia, Śródmieście, Olsztyn, warmińsko-mazurskie",438 480 zł,10 500 zł/m²,2 pokoje,"41,76 m²",Inwestycja deweloperska,/pl/oferta/apartamenty-wyzwolenia-apartament-nr-19-ID4cfV7,01/16/24
"3-pokojowe mieszkanie , wysoki standard","Mieszkanie na sprzedaż: ul. Jacka Kuronia, Osiedle Nad Jeziorem Długim, Olsztyn, warmińsko-mazurskie",579 000 zł,8406 zł/m²,3 pokoje,"68,88 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-wysoki-standard-ID4mVA0,01/16/24
"3-pokojowe mieszkanie z garderobą, parter, balkon","Mieszkanie na sprzedaż: ul. Kołobrzeska, Pojezierze, Olsztyn, warmińsko-mazurskie",479 000 zł,8360 zł/m²,3 pokoje,"57,3 m²",Biuro nieruchomości,/pl/oferta/3-pokojowe-mieszkanie-z-garderoba-parter-balkon-ID4nFZ5,01/16/24
2 pokoje Olsztyn Podgrodzie ul. Lengowskiego,"Mieszkanie na sprzedaż: ul. Michała Lengowskiego, Podgrodzie, Olsztyn, warmińsko-mazurskie",505 000 zł,10 141 zł/m²,2 pokoje,"49,8 m²",Biuro nieruchomości,/pl/oferta/2-pokoje-olsztyn-podgrodzie-ul-lengowskiego-ID4nF83,01/16/24
Na sprzedaż mieszkanie + ogródek + garaż + piwnica,"Mieszkanie na sprzedaż: ul. Mieczysława Karłowicza, Podleśna, Olsztyn, warmińsko-mazurskie",735 560 zł,7100 zł/m²,5 pokoi,"103,6 m²",Biuro nieruchomości,/pl/oferta/na-sprzedaz-mieszkanie-ogrodek-garaz-piwnica-ID4nEQ8,01/16/24
Mieszkanie zlokalizowane bezpośrednio przy lesie,"Mieszkanie na sprzedaż: ul. Jemioły, Redykajny, Olsztyn, warmińsko-mazurskie",337 000 zł,6906 zł/m²,2 pokoje,"48,8 m²",Biuro nieruchomości,/pl/oferta/mieszkanie-zlokalizowane-bezposrednio-przy-lesie-ID4nEs4,01/16/24
"oś. pojezierze ul.Dworcowa * 32,35 m2 * dwa pokoje","Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",283 000 zł,8748 zł/m²,2 pokoje,"32,35 m²",Biuro nieruchomości,/pl/oferta/os-pojezierze-ul-dworcowa-32-35-m2-dwa-pokoje-ID4nDBd,01/16/24
"oś. pojezierze ul.Dworcowa * 32,30 m2 * dwa pokoje","Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",278 000 zł,8607 zł/m²,2 pokoje,"32,3 m²",Biuro nieruchomości,/pl/oferta/os-pojezierze-ul-dworcowa-32-30-m2-dwa-pokoje-ID4nDBb,01/16/24
"oś. pojezierze ul.Dworcowa * 32,30 m2 * dwa pokoje","Mieszkanie na sprzedaż: Pojezierze, Olsztyn, warmińsko-mazurskie",273 000 zł,8452 zł/m²,2 pokoje,"32,3 m²",Biuro nieruchomości,/pl/oferta/os-pojezierze-ul-dworcowa-32-30-m2-dwa-pokoje-ID4nDBa,01/16/24
Warszawska99 | mieszkanie 2-pok. | 67,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"43,3 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-67-ID4ntXn,01/16/24
"3 pokoje, znakomita lokalizacja, ul. Kutrzeby","Mieszkanie na sprzedaż: ul. gen. Tadeusza Kutrzeby, Osiedle Generałów, Olsztyn, warmińsko-mazurskie",520 000 zł,6933 zł/m²,3 pokoje,75 m²,Biuro nieruchomości,/pl/oferta/3-pokoje-znakomita-lokalizacja-ul-kutrzeby-ID4nCQn,01/16/24
4 pokoje w doskonałej lokalizacji,"Mieszkanie na sprzedaż: Pieczewo, Olsztyn, warmińsko-mazurskie",550 000 zł,7586 zł/m²,4 pokoje,"72,5 m²",Biuro nieruchomości,/pl/oferta/4-pokoje-w-doskonalej-lokalizacji-ID4nCfI,01/16/24
Przestrzenne dwupokojowe mieszkanie na Redykajnach,"Mieszkanie na sprzedaż: ul. Liliowa, Redykajny, Olsztyn, warmińsko-mazurskie",379 000 zł,7475 zł/m²,2 pokoje,"50,7 m²",Biuro nieruchomości,/pl/oferta/przestrzenne-dwupokojowe-mieszkanie-na-redykajnach-ID4mFht,01/16/24
Warszawska99 | mieszkanie 2-pok. | 31,"Mieszkanie na sprzedaż: al. Aleja Warszawska, Kortowo, Olsztyn, warmińsko-mazurskie",,,2 pokoje,"33,86 m²",Inwestycja deweloperska,/pl/oferta/warszawska99-mieszkanie-2-pok-31-ID4ntXh,01/16/24
Znakomite 2 pokoje na Zatorzu !!!,"Mieszkanie na sprzedaż: ul. Stanisława Moniuszki, Podleśna, Olsztyn, warmińsko-mazurskie",368 000 zł,8976 zł/m²,2 pokoje,41 m²,Biuro nieruchomości,/pl/oferta/znakomite-2-pokoje-na-zatorzu-ID4nB8S,01/16/24
Mieszkanie z prywatnym ogrodem,"Mieszkanie na sprzedaż: al. Aleja Wojska Polskiego, Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",452 000 zł,5381 zł/m²,4 pokoje,84 m²,Biuro nieruchomości,/pl/oferta/mieszkanie-z-prywatnym-ogrodem-ID4nAWX,01/16/24
Wyspiańskiego - w promieniach centrum,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",727 950 zł,11 500 zł/m²,3 pokoje,"63,3 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4hoDa,01/16/24
Apartament Wyspiańskiego - wykończony,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",993 810 zł,15 700 zł/m²,3 pokoje,"63,3 m²",Biuro nieruchomości,/pl/oferta/apartament-wyspianskiego-wykonczony-ID4hoDc,01/16/24
Wyspiańskiego - w promieniach centrum,"Mieszkanie na sprzedaż: Osiedle Wojska Polskiego, Olsztyn, warmińsko-mazurskie",1 948 660 zł,14 000 zł/m²,5 pokoi,"139,19 m²",Biuro nieruchomości,/pl/oferta/wyspianskiego-w-promieniach-centrum-ID4hoCl,01/16/24
Przestronne mieszkanie w budynku z windą,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",499 000 zł,8770 zł/m²,2 pokoje,"56,9 m²",Biuro nieruchomości,/pl/oferta/przestronne-mieszkanie-w-budynku-z-winda-ID4nAAL,01/16/24
Eleganckie 2-pokojowe mieszkanie do wprowadzenia,"Mieszkanie na sprzedaż: Śródmieście, Olsztyn, warmińsko-mazurskie",379 000 zł,7962 zł/m²,2 pokoje,"47,6 m²",Biuro nieruchomości,/pl/oferta/eleganckie-2-pokojowe-mieszkanie-do-wprowadzenia-ID4nAnD,01/16/24
Dwupokojowe mieszkanie blisko Kortowa,"Mieszkanie na sprzedaż: ul. Kazimierza Jagiellończyka, Osiedle Grunwaldzkie, Olsztyn, warmińsko-mazurskie",409 000 zł,8004 zł/m²,2 pokoje,"51,1 m²",Biuro nieruchomości,/pl/oferta/dwupokojowe-mieszkanie-blisko-kortowa-ID4nnTW,01/16/24
Przestronne 2-pokojowe mieszkanie na Zatorzu,"Mieszkanie na sprzedaż: al. Aleja Sybiraków, Podleśna, Olsztyn, warmińsko-mazurskie",349 000 zł,7152 zł/m²,2 pokoje,"48,8 m²",Biuro nieruchomości,/pl/oferta/przestronne-2-pokojowe-mieszkanie-na-zatorzu-ID4nzWW,01/16/24
2-pokojowe mieszkanie po remoncie,"Mieszkanie na sprzedaż: ul. Dworcowa, Pojezierze, Olsztyn, warmińsko-mazurskie",289 000 zł,7581 zł/m²,2 pokoje,"38,12 m²",Biuro nieruchomości,/pl/oferta/2-pokojowe-mieszkanie-po-remoncie-ID4nzHH,01/16/24
